Sr. No,"All India 
Merit",Choice Code,Course Name,"Exam(JEE/
MHT-CET)",Type,Seat Type,InstituteCode
788,38555 (59.8039077),313561210,Mechanical Engineering,JEE(Main),AI to AI,AI,3135
,,,,,,,
789,38662 (59.7599774),413629310,Electrical Engineering,JEE(Main),AI to AI,AI,4136
,,,,,,,
790,38669 (59.7599774),321624510,Computer Engineering,JEE(Main),AI to AI,AI,3216
791,38677 (59.7599774),350324510,Computer Engineering,JEE(Main),AI to AI,AI,3503
792,38772 (59.6373727),614937210,Electronics and ,JEE(Main),AI to AI,AI,6149
,,,Telecommunication Engg,,,,
793,38774 (59.6373727),680837210,Electronics and ,JEE(Main),AI to AI,AI,6808
,,,Telecommunication Engg,,,,
794,38816 (59.6373727),632593310,Electronics and ,JEE(Main),AI to AI,AI,6325
,,,Communication ,,,,
795,38910 (59.5976074),319037610,Electronics Engineering,JEE(Main),AI to AI,AI,3190
,,,,,,,
796,38945 (59.5660993),621419110,Civil Engineering,JEE(Main),AI to AI,AI,6214
797,39010 (59.5199105),415124610,Information Technology,JEE(Main),AI to AI,AI,4151
,,,,,,,
798,39015 (59.5199105),615519110,Civil Engineering,JEE(Main),AI to AI,AI,6155
799,39017 (59.5199105),211224210,Computer Science and ,JEE(Main),AI to AI,AI,2112
,,,Engineering,,,,
800,39089 (59.4958553),512424610,Information Technology,JEE(Main),AI to AI,AI,5124
,,,,,,,
801,39182 (59.4599428),516137210,Electronics and ,JEE(Main),AI to AI,AI,5161
,,,Telecommunication Engg,,,,
802,39204 (59.3913844),110161210,Mechanical Engineering,JEE(Main),AI to AI,AI,1101
803,39285 (59.3337291),540124610,Information Technology,JEE(Main),AI to AI,AI,5401
,,,,,,,
804,39362 (59.1616167),414229310,Electrical Engineering,JEE(Main),AI to AI,AI,4142
,,,,,,,
805,39368 (59.1616167),517091210,Computer Science and ,JEE(Main),AI to AI,AI,5170
,,,Engineering(Data Science),,,,
806,39552 (58.9384357),416391210,Computer Science and ,JEE(Main),AI to AI,AI,4163
,,,Engineering(Data Science),,,,
807,39751 (58.5777078),664337210,Electronics and ,JEE(Main),AI to AI,AI,6643
,,,Telecommunication Engg,,,,
808,39895 (58.5307963),417237210,Electronics and ,JEE(Main),AI to AI,AI,4172
,,,Telecommunication Engg,,,,
809,39911 (58.5307963),676799510,Artificial Intelligence and ,JEE(Main),AI to AI,AI,6767
,,,Data Science,,,,
810,40083 (58.3665579),419624210,Computer Science and ,JEE(Main),AI to AI,AI,4196
,,,Engineering,,,,
,,,,,,,
811,40149 (58.2070057),680324210,Computer Science and ,JEE(Main),AI to AI,AI,6803
,,,Engineering,,,,
812,40255 (58.1419886),510437210,Electronics and ,JEE(Main),AI to AI,AI,5104
,,,Telecommunication Engg,,,,
813,40299 (58.1327551),512161210,Mechanical Engineering,JEE(Main),AI to AI,AI,5121
814,40337 (58.0959750),632424510,Computer Engineering,JEE(Main),AI to AI,AI,6324
815,40464 (58.0077914),628429310,Electrical Engineering,JEE(Main),AI to AI,AI,6284
,,,,,,,
816,40495 (58.0077914),663592110,Artificial Intelligence and ,JEE(Main),AI to AI,AI,6635
,,,Machine Learning,,,,
817,40533 (57.9741982),126537210,Electronics and ,JEE(Main),AI to AI,AI,1265
,,,Telecommunication Engg,,,,
818,40544 (57.9741982),516291610,Automation and Robotics,JEE(Main),AI to AI,AI,5162
,,,,,,,
819,40547 (57.9741982),518226310,Artificial Intelligence (AI) ,JEE(Main),AI to AI,AI,5182
,,,and Data Science,,,,
820,40825 (57.8070150),676791210,Computer Science and ,JEE(Main),AI to AI,AI,6767
,,,Engineering(Data Science),,,,
821,40867 (57.7125162),544919110,Civil Engineering,JEE(Main),AI to AI,AI,5449
822,40913 (57.5138098),617708210,Bio Technology,JEE(Main),AI to AI,AI,6177
823,41114 (57.3471559),319337210,Electronics and ,JEE(Main),AI to AI,AI,3193
,,,Telecommunication Engg,,,,
824,41203 (57.0504494),112137210,Electronics and ,JEE(Main),AI to AI,AI,1121
,,,Telecommunication Engg,,,,
825,41205 (57.0504494),414261210,Mechanical Engineering,JEE(Main),AI to AI,AI,4142
,,,,,,,
,,,,,,,
826,41211 (57.0504494),617750710,Chemical Engineering,JEE(Main),AI to AI,AI,6177
827,41240 (57.0504494),512150710,Chemical Engineering,JEE(Main),AI to AI,AI,5121
828,41257 (56.9154149),415191210,Computer Science and ,JEE(Main),AI to AI,AI,4151
,,,Engineering(Data Science),,,,
829,41282 (56.9154149),615561210,Mechanical Engineering,JEE(Main),AI to AI,AI,6155
830,41516 (56.7938952),410437010,Electronics and ,JEE(Main),AI to AI,AI,4104
,,,Communication ,,,,
831,41660 (56.7174352),676724510,Computer Engineering,JEE(Main),AI to AI,AI,6767
,,,,,,,
832,41688 (56.7032263),662824510,Computer Engineering,JEE(Main),AI to AI,AI,6628
833,41771 (56.6837086),225424510,Computer Engineering,JEE(Main),AI to AI,AI,2254
834,41851 (56.4513364),622037210,Electronics and ,JEE(Main),AI to AI,AI,6220
,,,Telecommunication Engg,,,,
835,41891 (56.4146758),413491210,Computer Science and ,JEE(Main),AI to AI,AI,4134
,,,Engineering(Data Science),,,,
836,42001 (56.4129964),327793410,Civil Engineering and ,JEE(Main),AI to AI,AI,3277
,,,Planning,,,,
837,42017 (56.3975534),127624510,Computer Engineering,JEE(Main),AI to AI,AI,1276
,,,,,,,6
838,42038 (56.3975534),515129310,Electrical Engineering,JEE(Main),AI to AI,AI,5151
,,,,,,,
839,42104 (56.2200610),211384410,Electronics and Computer ,JEE(Main),AI to AI,AI,2113
,,,Engineering,,,,
840,42116 (56.2200610),415100210,Aeronautical Engineering,JEE(Main),AI to AI,AI,4151
,,,,,,,
841,42118 (56.2200610),679524510,Computer Engineering,JEE(Main),AI to AI,AI,6795
,,,,,,,
842,42203 (56.1908160),615661210,Mechanical Engineering,JEE(Main),AI to AI,AI,6156
843,42296 (56.1555255),320691110,Computer Science and ,JEE(Main),AI to AI,AI,3206
,,,Engineering(Artificial ,,,,
844,42499 (55.7882307),622337210,Electronics and ,JEE(Main),AI to AI,AI,6223
,,,Telecommunication Engg,,,,
845,42544 (55.5968297),541119110,Civil Engineering,JEE(Main),AI to AI,AI,5411
846,42552 (55.5941490),664037210,Electronics and ,JEE(Main),AI to AI,AI,6640
,,,Telecommunication Engg,,,,
847,42570 (55.5941490),412308210,Bio Technology,JEE(Main),AI to AI,AI,4123
,,,,,,,
848,42670 (55.5756917),464919110,Civil Engineering,JEE(Main),AI to AI,AI,4649
849,42701 (55.5756917),414424610,Information Technology,JEE(Main),AI to AI,AI,4144
850,42899 (55.5060801),690124210,Computer Science and ,JEE(Main),AI to AI,AI,6901
,,,Engineering,,,,
851,42951 (55.4834711),253384410,Electronics and Computer ,JEE(Main),AI to AI,AI,2533
,,,Engineering,,,,
852,42953 (55.4834711),111724210,Computer Science and ,JEE(Main),AI to AI,AI,1117
,,,Engineering,,,,
853,42990 (55.4818642),626819110,Civil Engineering,JEE(Main),AI to AI,AI,6268
854,43059 (55.4724118),517924510,Computer Engineering,JEE(Main),AI to AI,AI,5179
855,43063 (55.4724118),414524210,Computer Science and ,JEE(Main),AI to AI,AI,4145
,,,Engineering,,,,
,,,,,,,
856,43096 (55.2518957),110526510,Industrial IoT,JEE(Main),AI to AI,AI,1105
857,43209 (55.1293150),317546110,Bio Medical Engineering,JEE(Main),AI to AI,AI,3175
,,,,,,,
858,43370 (54.9327106),318961210,Mechanical Engineering,JEE(Main),AI to AI,AI,3189
859,43527 (54.7484423),675837210,Electronics and ,JEE(Main),AI to AI,AI,6758
,,,Telecommunication Engg,,,,
860,43614 (54.4391260),540126310,Artificial Intelligence (AI) ,JEE(Main),AI to AI,AI,5401
,,,and Data Science,,,,
861,43618 (54.4391260),517737210,Electronics and ,JEE(Main),AI to AI,AI,5177
,,,Telecommunication Engg,,,,
862,43763 (54.4262983),112624210,Computer Science and ,JEE(Main),AI to AI,AI,1126
,,,Engineering,,,,
863,43765 (54.4262983),626761210,Mechanical Engineering,JEE(Main),AI to AI,AI,6267
,,,,,,,
864,43783 (54.4262983),461324510,Computer Engineering,JEE(Main),AI to AI,AI,4613
865,43859 (54.3662047),516261210,Mechanical Engineering,JEE(Main),AI to AI,AI,5162
,,,,,,,
866,43921 (54.3482009),413324510,Computer Engineering,JEE(Main),AI to AI,AI,4133
,,,,,,,
867,43998 (54.3151407),335191110,Computer Science and ,JEE(Main),AI to AI,AI,3351
,,,Engineering(Artificial ,,,,
868,44055 (54.3151407),111924610,Information Technology,JEE(Main),AI to AI,AI,1119
,,,,,,,
869,44116 (54.2872878),126535610,Electrical Engg[Electronics ,JEE(Main),AI to AI,AI,1265
,,,and Power],,,,
870,44168 (54.2766673),321691110,Computer Science and ,JEE(Main),AI to AI,AI,3216
,,,Engineering(Artificial ,,,,
,,,,,,,
871,44258 (54.1965355),347761210,Mechanical Engineering,JEE(Main),AI to AI,AI,3477
872,44284 (54.1718060),112524210,Computer Science and ,JEE(Main),AI to AI,AI,1125
,,,Engineering,,,,
873,44373 (53.9024456),627724610,Information Technology,JEE(Main),AI to AI,AI,6277
,,,,,,,
874,44386 (53.8142718),618337210,Electronics and ,JEE(Main),AI to AI,AI,6183
,,,Telecommunication Engg,,,,
875,44457 (53.6965763),628161210,Mechanical Engineering,JEE(Main),AI to AI,AI,6281
876,44648 (53.5050072),350324610,Information Technology,JEE(Main),AI to AI,AI,3503
877,44719 (53.4791724),110729310,Electrical Engineering,JEE(Main),AI to AI,AI,1107
,,,,,,,
878,44915 (53.3561776),412361210,Mechanical Engineering,JEE(Main),AI to AI,AI,4123
,,,,,,,
879,44919 (53.3561776),513019110,Civil Engineering,JEE(Main),AI to AI,AI,5130
,,,,,,,
880,45231 (53.0358015),630424210,"Computer Science and 
Engineering",JEE(Main),AI to AI,AI,6304
881,45239 (53.0358015),318750710,Chemical Engineering,JEE(Main),AI to AI,AI,3187
882,45247 (52.9398094),524491610,Automation and Robotics,JEE(Main),AI to AI,AI,5244
,,,,,,,
883,45317 (52.8966291),629829310,Electrical Engineering,JEE(Main),AI to AI,AI,6298
,,,,,,,
884,45361 (52.8355673),213491210,Computer Science and ,JEE(Main),AI to AI,AI,2134
,,,Engineering(Data Science),,,,
885,45438 (52.7493444),517124510,Computer Engineering,JEE(Main),AI to AI,AI,5171
,,,,,,,
886,45546 (52.6555225),112724510,Computer Engineering,JEE(Main),AI to AI,AI,1127
887,45599 (52.6555225),322024510,Computer Engineering,JEE(Main),AI to AI,AI,3220
888,45770 (52.3587846),413761210,Mechanical Engineering,JEE(Main),AI to AI,AI,4137
,,,,,,,
889,45811 (52.3222082),663237210,Electronics and ,JEE(Main),AI to AI,AI,6632
,,,Telecommunication Engg,,,,
890,46071 (52.1043188),680219110,Civil Engineering,JEE(Main),AI to AI,AI,6802
,,,,,,,
891,46162 (51.9776027),613961210,Mechanical Engineering,JEE(Main),AI to AI,AI,6139
892,46370 (51.8546218),510846410,Instrumentation and ,JEE(Main),AI to AI,AI,5108
,,,Control Engineering,,,,
893,46410 (51.8546218),346791110,Computer Science and ,JEE(Main),AI to AI,AI,3467
,,,Engineering(Artificial ,,,,
894,46472 (51.7227728),347561210,Mechanical Engineering,JEE(Main),AI to AI,AI,3475
895,46494 (51.7227728),417419110,Civil Engineering,JEE(Main),AI to AI,AI,4174
896,46508 (51.7227728),416337010,Electronics and ,JEE(Main),AI to AI,AI,4163
,,,Communication ,,,,
897,46761 (51.4011219),251624210,Computer Science and ,JEE(Main),AI to AI,AI,2516
,,,Engineering,,,,
898,46767 (51.4011219),112829310,Electrical Engineering,JEE(Main),AI to AI,AI,1128
899,46912 (51.2731774),126824210,Computer Science and ,JEE(Main),AI to AI,AI,1268
,,,Engineering,,,,
900,46914 (51.2731774),630824510,Computer Engineering,JEE(Main),AI to AI,AI,6308
,,,,,,,
,,,,,,,
901,46938 (51.1159732),413619110,Civil Engineering,JEE(Main),AI to AI,AI,4136
,,,,,,,
902,47248 (50.7795069),413992810,Electronics and ,JEE(Main),AI to AI,AI,4139
,,,Communication(Advanced ,,,,
903,47337 (50.7054044),510991610,Automation and Robotics,JEE(Main),AI to AI,AI,5109
,,,,,,,
904,47352 (50.6893595),225224210,Computer Science and ,JEE(Main),AI to AI,AI,2252
,,,Engineering,,,,
905,47368 (50.6893595),320224510,Computer Engineering,JEE(Main),AI to AI,AI,3202
906,47423 (50.5854592),660937210,Electronics and ,JEE(Main),AI to AI,AI,6609
,,,Telecommunication Engg,,,,
907,47489 (50.5631402),112029310,Electrical Engineering,JEE(Main),AI to AI,AI,1120
908,47835 (50.1710801),510624510,Computer Engineering,JEE(Main),AI to AI,AI,5106
,,,,,,,
909,47872 (50.0990619),111799510,Artificial Intelligence and ,JEE(Main),AI to AI,AI,1117
,,,Data Science,,,,
910,47960 (50.0559341),211624210,Computer Science and ,JEE(Main),AI to AI,AI,2116
,,,Engineering,,,,
911,47995 (50.0559341),419224210,Computer Science and ,JEE(Main),AI to AI,AI,4192
,,,Engineering,,,,
912,48051 (49.8951245),321924510,Computer Engineering,JEE(Main),AI to AI,AI,3219
,,,,,,,
913,48076 (49.8316185),321991110,Computer Science and ,JEE(Main),AI to AI,AI,3219
,,,Engineering(Artificial ,,,,
914,48151 (49.7738673),213024210,Computer Science and ,JEE(Main),AI to AI,AI,2130
,,,Engineering,,,,
,48222 (49.6992157),513991610,Automation and Robotics,JEE(Main),AI to AI,AI,5139
,,,,,,,
916,48259 (49.6687058),213524210,Computer Science and ,JEE(Main),AI to AI,AI,2135
,,,Engineering,,,,
917,48359 (49.6667326),319461210,Mechanical Engineering,JEE(Main),AI to AI,AI,3194
918,48394 (49.6667326),617761210,Mechanical Engineering,JEE(Main),AI to AI,AI,6177
919,48413 (49.6549904),413929310,Electrical Engineering,JEE(Main),AI to AI,AI,4139
,,,,,,,
920,48467 (49.4913970),516924510,Computer Engineering,JEE(Main),AI to AI,AI,5169
,,,,,,,
921,48685 (49.0690033),413819110,Civil Engineering,JEE(Main),AI to AI,AI,4138
,,,,,,,
922,48954 (48.9145207),515219110,Civil Engineering,JEE(Main),AI to AI,AI,5152
923,48971 (48.9145207),344524510,Computer Engineering,JEE(Main),AI to AI,AI,3445
,,,,,,,
924,48992 (48.8760730),112050710,Chemical Engineering,JEE(Main),AI to AI,AI,1120
925,49003 (48.8760730),516091510,Structural Engineering,JEE(Main),AI to AI,AI,5160
,,,,,,,
926,49254 (48.6245795),251692110,Artificial Intelligence and ,JEE(Main),AI to AI,AI,2516
,,,Machine Learning,,,,
927,49255 (48.6245795),625050710,Chemical Engineering,JEE(Main),AI to AI,AI,6250
928,49291 (48.6245795),211293010,Logistics,JEE(Main),AI to AI,AI,2112
,,,,,,,
929,49409 (48.4868736),428524610,Information Technology,JEE(Main),AI to AI,AI,4285
930,49423 (48.4868736),317550710,Chemical Engineering,JEE(Main),AI to AI,AI,3175
,,,,,,,
,,,,,,,
931,49432 (48.4140189),322191110,Computer Science and ,JEE(Main),AI to AI,AI,3221
,,,Engineering(Artificial ,,,,
932,49481 (48.4140189),676224210,Computer Science and ,JEE(Main),AI to AI,AI,6762
,,,Engineering,,,,
933,49519 (48.3115424),512119110,Civil Engineering,JEE(Main),AI to AI,AI,5121
934,49639 (48.1131916),631129310,Electrical Engineering,JEE(Main),AI to AI,AI,6311
,,,,,,,
935,49853 (47.8157100),677229310,Electrical Engineering,JEE(Main),AI to AI,AI,6772
936,50071 (47.7337667),675919110,Civil Engineering,JEE(Main),AI to AI,AI,6759
937,50222 (47.4535050),631937210,Electronics and ,JEE(Main),AI to AI,AI,6319
,,,Telecommunication Engg,,,,
938,50249 (47.4535050),517084410,Electronics and Computer ,JEE(Main),AI to AI,AI,5170
,,,Engineering,,,,
939,50342 (47.4484430),343624510,Computer Engineering,JEE(Main),AI to AI,AI,3436
940,50350 (47.4044541),632426310,Artificial Intelligence (AI) ,JEE(Main),AI to AI,AI,6324
,,,and Data Science,,,,
941,50440 (47.3554195),517361210,Mechanical Engineering,JEE(Main),AI to AI,AI,5173
,,,,,,,
942,50500 (47.3288298),679619110,Civil Engineering,JEE(Main),AI to AI,AI,6796
943,50624 (47.0947266),614119110,Civil Engineering,JEE(Main),AI to AI,AI,6141
,,,,,,,
944,50783 (46.8974735),415137010,Electronics and ,JEE(Main),AI to AI,AI,4151
,,,Communication ,,,,
945,50826 (46.8722067),413829310,Electrical Engineering,JEE(Main),AI to AI,AI,4138
,,,,,,,
946,50850 (46.8722067),118224210,Computer Science and ,JEE(Main),AI to AI,AI,1182
,,,Engineering,,,,
947,51002 (46.6715621),515229310,Electrical Engineering,JEE(Main),AI to AI,AI,5152
948,51038 (46.6589114),622029310,Electrical Engineering,JEE(Main),AI to AI,AI,6220
,,,,,,,
949,51065 (46.6589114),461391210,Computer Science and ,JEE(Main),AI to AI,AI,4613
,,,Engineering(Data Science),,,,
950,51110 (46.5631901),413524210,Computer Science and ,JEE(Main),AI to AI,AI,4135
,,,Engineering,,,,
951,51122 (46.5631901),631784410,Electronics and Computer ,JEE(Main),AI to AI,AI,6317
,,,Engineering,,,,
952,51154 (46.5311211),112337210,Electronics and ,JEE(Main),AI to AI,AI,1123
,,,Telecommunication Engg,,,,
953,51237 (46.3441905),417524210,Computer Science and ,JEE(Main),AI to AI,AI,4175
,,,Engineering,,,,
954,51257 (46.3441905),318946610,Instrumentation ,JEE(Main),AI to AI,AI,3189
,,,Engineering,,,,
955,51290 (46.3085422),513961210,Mechanical Engineering,JEE(Main),AI to AI,AI,5139
956,51526 (46.0704120),112089310,Textile Engineering / ,JEE(Main),AI to AI,AI,1120
,,,Technology,,,,
957,51566 (46.0664883),516019110,Civil Engineering,JEE(Main),AI to AI,AI,5160
,,,,,,,
958,51588 (46.0664883),621462410,Mechatronics Engineering,JEE(Main),AI to AI,AI,6214
959,51603 (46.0664883),530324510,Computer Engineering,JEE(Main),AI to AI,AI,5303
,,,,,,,
960,51622 (45.9080414),414599510,Artificial Intelligence and ,JEE(Main),AI to AI,AI,4145
,,,Data Science,,,,
,,,,,,,
961,51644 (45.9080414),320119110,Civil Engineering,JEE(Main),AI to AI,AI,3201
962,51742 (45.7978111),412319110,Civil Engineering,JEE(Main),AI to AI,AI,4123
,,,,,,,
963,51778 (45.7941350),419692110,Artificial Intelligence and ,JEE(Main),AI to AI,AI,4196
,,,Machine Learning,,,,
964,51850 (45.7663774),687824210,Computer Science and ,JEE(Main),AI to AI,AI,6878
,,,Engineering,,,,
965,51851 (45.7663774),621461210,Mechanical Engineering,JEE(Main),AI to AI,AI,6214
966,51908 (45.5324034),419291110,Computer Science and ,JEE(Main),AI to AI,AI,4192
,,,Engineering(Artificial ,,,,
967,52167 (45.2592990),662261210,Mechanical Engineering,JEE(Main),AI to AI,AI,6622
968,52207 (45.2440212),518237210,Electronics and ,JEE(Main),AI to AI,AI,5182
,,,Telecommunication Engg,,,,
969,52281 (45.1626327),413524610,Information Technology,JEE(Main),AI to AI,AI,4135
,,,,,,,
970,52403 (45.0505690),622229310,Electrical Engineering,JEE(Main),AI to AI,AI,6222
,,,,,,,
971,52565 (44.8024276),679724210,Computer Science and ,JEE(Main),AI to AI,AI,6797
,,,Engineering,,,,
972,52672 (44.6703304),628461210,Mechanical Engineering,JEE(Main),AI to AI,AI,6284
,,,,,,,
973,52857 (44.4330837),417761210,Mechanical Engineering,JEE(Main),AI to AI,AI,4177
,,,,,,,
974,52893 (44.4104033),632624210,Computer Science and ,JEE(Main),AI to AI,AI,6326
,,,Engineering,,,,
975,52894 (44.4104033),518437210,Electronics and ,JEE(Main),AI to AI,AI,5184
,,,Telecommunication Engg,,,,
,,,,,,,
976,52965 (44.4075426),413961210,Mechanical Engineering,JEE(Main),AI to AI,AI,4139
,,,,,,,
977,53025 (44.3232757),626850710,Chemical Engineering,JEE(Main),AI to AI,AI,6268
978,53072 (44.3159370),346737210,Electronics and ,JEE(Main),AI to AI,AI,3467
,,,Telecommunication Engg,,,,
979,53109 (44.2933420),664329310,Electrical Engineering,JEE(Main),AI to AI,AI,6643
980,53237 (44.1138046),211291210,Computer Science and ,JEE(Main),AI to AI,AI,2112
,,,Engineering(Data Science),,,,
981,53316 (44.0827575),413861210,Mechanical Engineering,JEE(Main),AI to AI,AI,4138
,,,,,,,
982,53334 (44.0506537),532261210,Mechanical Engineering,JEE(Main),AI to AI,AI,5322
983,53411 (44.0506537),621946110,Bio Medical Engineering,JEE(Main),AI to AI,AI,6219
,,,,,,,
984,53414 (44.0506537),612219110,Civil Engineering,JEE(Main),AI to AI,AI,6122
985,53565 (43.9170544),322092110,Artificial Intelligence and ,JEE(Main),AI to AI,AI,3220
,,,Machine Learning,,,,
986,53624 (43.8176616),347024510,Computer Engineering,JEE(Main),AI to AI,AI,3470
987,53840 (43.5693848),620719110,Civil Engineering,JEE(Main),AI to AI,AI,6207
,,,,,,,
988,53872 (43.4013934),516437210,Electronics and ,JEE(Main),AI to AI,AI,5164
,,,Telecommunication Engg,,,,
989,54031 (43.2034366),252224510,Computer Engineering,JEE(Main),AI to AI,AI,2522
990,54323 (42.9130184),541891610,Automation and Robotics,JEE(Main),AI to AI,AI,5418
,,,,,,,
991,54367 (42.8598624),322129310,Electrical Engineering,JEE(Main),AI to AI,AI,3221
,,,,,,,
992,54553 (42.6269499),342319110,Civil Engineering,JEE(Main),AI to AI,AI,3423
993,54585 (42.5942938),664929310,Electrical Engineering,JEE(Main),AI to AI,AI,6649
,,,,,,,
994,54615 (42.5942938),627819110,Civil Engineering,JEE(Main),AI to AI,AI,6278
995,54705 (42.5054423),250824510,Computer Engineering,JEE(Main),AI to AI,AI,2508
996,54857 (42.0082260),510361210,Mechanical Engineering,JEE(Main),AI to AI,AI,5103
,,,,,,,
997,55189 (41.7546060),213324210,Computer Science and ,JEE(Main),AI to AI,AI,2133
,,,Engineering,,,,
998,55266 (41.6656599),510861210,Mechanical Engineering,JEE(Main),AI to AI,AI,5108
,,,,,,,
999,55352 (41.6058709),540824510,Computer Engineering,JEE(Main),AI to AI,AI,5408
"1,000",55410 (41.4209523),321637210,Electronics and ,JEE(Main),AI to AI,AI,3216
,,,Telecommunication Engg,,,,
"1,001",55444 (41.4209523),418824210,Computer Science and ,JEE(Main),AI to AI,AI,4188
,,,Engineering,,,,
"1,002",55475 (41.4190962),320037210,Electronics and ,JEE(Main),AI to AI,AI,3200
,,,Telecommunication Engg,,,,
"1,003",55488 (41.4190962),322024610,Information Technology,JEE(Main),AI to AI,AI,3220
"1,004",55519 (41.4072500),112737210,"Electronics and 
Telecommunication Engg",JEE(Main),AI to AI,AI,1127
"1,005",55620 (41.3534599),213824210,Computer Science and ,JEE(Main),AI to AI,AI,2138
,,,Engineering,,,,
,,,,,,,
"1,006",55820 (41.0642051),632237210,Electronics and ,JEE(Main),AI to AI,AI,6322
,,,Telecommunication Engg,,,,
"1,007",56477 (40.0481851),419261210,Mechanical Engineering,JEE(Main),AI to AI,AI,4192
,,,,,,,
"1,008",56499 (40.0481851),113024210,Computer Science and ,JEE(Main),AI to AI,AI,1130
,,,Engineering,,,,
"1,009",56653 (39.9688561),213591110,Computer Science and ,JEE(Main),AI to AI,AI,2135
,,,Engineering(Artificial ,,,,
"1,010",56699 (39.8437500),510691210,Computer Science and ,JEE(Main),AI to AI,AI,5106
,,,Engineering(Data Science),,,,
"1,011",56797 (39.7807383),344024510,Computer Engineering,JEE(Main),AI to AI,AI,3440
,,,,,,,
"1,012",56831 (39.7807383),627529310,Electrical Engineering,JEE(Main),AI to AI,AI,6275
,,,,,,,
"1,013",56931 (39.7491712),342361210,Mechanical Engineering,JEE(Main),AI to AI,AI,3423
"1,014",56971 (39.6710784),253329310,Electrical Engineering,JEE(Main),AI to AI,AI,2533
"1,015",57726 (38.3712106),213419110,Civil Engineering,JEE(Main),AI to AI,AI,2134
"1,016",57829 (38.3542611),510929310,Electrical Engineering,JEE(Main),AI to AI,AI,5109
,,,,,,,
"1,017",57877 (38.2921885),516219110,Civil Engineering,JEE(Main),AI to AI,AI,5162
,,,,,,,
"1,018",57963 (38.1606158),540924510,Computer Engineering,JEE(Main),AI to AI,AI,5409
,,,,,,,
"1,019",58012 (38.0670500),510337610,Electronics Engineering,JEE(Main),AI to AI,AI,5103
,,,,,,,
"1,020",58044 (38.0323346),627726310,Artificial Intelligence (AI) ,JEE(Main),AI to AI,AI,6277
,,,and Data Science,,,,
,,,,,,,
"1,021",58046 (38.0323346),539619110,Civil Engineering,JEE(Main),AI to AI,AI,5396
,,,,,,,
"1,022",58119 (38.0017725),213484410,Electronics and Computer ,JEE(Main),AI to AI,AI,2134
,,,Engineering,,,,
"1,023",58175 (38.0012159),646824210,Computer Science and ,JEE(Main),AI to AI,AI,6468
,,,Engineering,,,,
"1,024",58181 (38.0012159),516824510,Computer Engineering,JEE(Main),AI to AI,AI,5168
"1,025",58198 (37.8875549),110719110,Civil Engineering,JEE(Main),AI to AI,AI,1107
,,,,,,,
"1,026",58454 (37.4325341),225461210,Mechanical Engineering,JEE(Main),AI to AI,AI,2254
"1,027",58467 (37.4325341),250829310,Electrical Engineering,JEE(Main),AI to AI,AI,2508
"1,028",58831 (36.8705272),319229310,Electrical Engineering,JEE(Main),AI to AI,AI,3192
"1,029",58872 (36.6716918),414537210,Electronics and ,JEE(Main),AI to AI,AI,4145
,,,Telecommunication Engg,,,,
"1,030",58890 (36.6716918),213819110,Civil Engineering,JEE(Main),AI to AI,AI,2138
,,,,,,,
"1,031",58900 (36.6716918),541124510,Computer Engineering,JEE(Main),AI to AI,AI,5411
"1,032",58931 (36.6595136),626719110,Civil Engineering,JEE(Main),AI to AI,AI,6267
,,,,,,,
"1,033",59040 (36.5164338),632437210,Electronics and ,JEE(Main),AI to AI,AI,6324
,,,Telecommunication Engg,,,,
"1,034",59064 (36.5164338),538226310,Artificial Intelligence (AI) ,JEE(Main),AI to AI,AI,5382
,,,and Data Science,,,,
"1,035",59210 (36.2975985),512484410,Electronics and Computer ,JEE(Main),AI to AI,AI,5124
,,,Engineering,,,,
"1,036",59264 (36.2533024),414199510,Artificial Intelligence and ,JEE(Main),AI to AI,AI,4141
,,,Data Science,,,,
"1,037",59302 (36.1414671),631324510,Computer Engineering,JEE(Main),AI to AI,AI,6313
,,,,,,,
"1,038",59432 (36.0233132),110761210,Mechanical Engineering,JEE(Main),AI to AI,AI,1107
,,,,,,,
"1,039",59768 (35.8104364),618429310,Electrical Engineering,JEE(Main),AI to AI,AI,6184
,,,,,,,
"1,040",59830 (35.6968805),622061210,Mechanical Engineering,JEE(Main),AI to AI,AI,6220
,,,,,,,
"1,041",59854 (35.5747957),515161210,Mechanical Engineering,JEE(Main),AI to AI,AI,5151
,,,,,,,
"1,042",59856 (35.5747957),461337210,Electronics and ,JEE(Main),AI to AI,AI,4613
,,,Telecommunication Engg,,,,
"1,043",59871 (35.5747957),414219110,Civil Engineering,JEE(Main),AI to AI,AI,4142
,,,,,,,
"1,044",59894 (35.5747957),419724210,Computer Science and ,JEE(Main),AI to AI,AI,4197
,,,Engineering,,,,
"1,045",60017 (35.4575720),414729310,Electrical Engineering,JEE(Main),AI to AI,AI,4147
"1,046",60068 (35.3521198),322361210,Mechanical Engineering,JEE(Main),AI to AI,AI,3223
,,,,,,,
"1,047",60526 (34.7052927),510961210,Mechanical Engineering,JEE(Main),AI to AI,AI,5109
,,,,,,,
"1,048",60602 (34.5661900),111937210,Electronics and ,JEE(Main),AI to AI,AI,1119
,,,Telecommunication Engg,,,,
"1,049",60674 (34.5361854),549791710,Data Science,JEE(Main),AI to AI,AI,5497
,60774 (34.1360933),517784410,Electronics and Computer ,JEE(Main),AI to AI,AI,5177
,,,Engineering,,,,
,,,,,,,
