Sr. No,"All India 
Merit",Choice Code,Course Name,"Exam(JEE/
MHT-CET)",Type,Seat Type,InstituteCode
790,42522 (55.5968297),417719110,Civil Engineering,JEE(Main),AI to AI,AI,4177
,,,,,,,
791,42553 (55.5941490),110561210,Mechanical Engineering,JEE(Main),AI to AI,AI,1105
792,42583 (55.5941490),319899510,Artificial Intelligence and ,JEE(Main),AI to AI,AI,3198
,,,Data Science,,,,
793,42592 (55.5941490),211291110,Computer Science and ,JEE(Main),AI to AI,AI,2112
,,,Engineering(Artificial ,,,,
794,42774 (55.5431770),680324210,Computer Science and ,JEE(Main),AI to AI,AI,6803
,,,Engineering,,,,
795,42865 (55.5060801),662824510,Computer Engineering,JEE(Main),AI to AI,AI,6628
796,42867 (55.5060801),518424510,Computer Engineering,JEE(Main),AI to AI,AI,5184
,,,,,,,
797,43174 (55.1293150),622337210,Electronics and ,JEE(Main),AI to AI,AI,6223
,,,Telecommunication Engg,,,,
798,43268 (55.1225700),518237210,Electronics and ,JEE(Main),AI to AI,AI,5182
,,,Telecommunication Engg,,,,
,,,,,,,
799,43374 (54.9327106),618419110,Civil Engineering,JEE(Main),MH to AI,LNT1H,6184
,,,,,,,
800,43399 (54.8912354),632037810,Electronics Engineering ( ,JEE(Main),MH to AI,GOBCH,6320
,,,VLSI Design and ,,,,
801,43463 (54.7645621),663592110,Artificial Intelligence and ,JEE(Main),AI to AI,AI,6635
,,,Machine Learning,,,,
802,43464 (54.7645621),112724510,Computer Engineering,JEE(Main),AI to AI,AI,1127
803,43478 (54.7645621),314724610,Information Technology,JEE(Main),AI to AI,AI,3147
,,,,,,,
804,43521 (54.7484423),675624210,Computer Science and ,JEE(Main),AI to AI,AI,6756
,,,Engineering,,,,
805,43632 (54.4391260),632224510,Computer Engineering,JEE(Main),AI to AI,AI,6322
,,,,,,,
806,43666 (54.4372451),530324510,Computer Engineering,JEE(Main),AI to AI,AI,5303
,,,,,,,
807,43750 (54.4262983),415137010,Electronics and ,JEE(Main),AI to AI,AI,4151
,,,Communication ,,,,
808,43796 (54.4262983),320119110,Civil Engineering,JEE(Main),MH to AI,LOPENH,3201
809,43956 (54.3482009),414599510,Artificial Intelligence and ,JEE(Main),AI to AI,AI,4145
,,,Data Science,,,,
810,43992 (54.3151407),510919110,Civil Engineering,JEE(Main),MH to AI,GNT1O,5109
,,,,,,,
811,44006 (54.3151407),126561210,Mechanical Engineering,JEE(Main),AI to AI,AI,1265
,,,,,,,
,44114 (54.2872878),335191110,Computer Science and ,JEE(Main),AI to AI,AI,3351
,,,Engineering(Artificial ,,,,
,,,,,,,
813,44159 (54.2766673),510361210,Mechanical Engineering,JEE(Main),AI to AI,AI,5103
,,,,,,,
814,44174 (54.2766673),632092810,Electronics and ,JEE(Main),AI to AI,AI,6320
,,,Communication(Advanced ,,,,
815,44413 (53.8142718),622029310,Electrical Engineering,JEE(Main),AI to AI,AI,6220
,,,,,,,
816,44523 (53.6788692),415100210,Aeronautical Engineering,JEE(Main),AI to AI,AI,4151
,,,,,,,
817,44650 (53.5050072),413499710,Artificial Intelligence,JEE(Main),AI to AI,AI,4134
818,44679 (53.5050072),111461210,Mechanical Engineering,JEE(Main),AI to AI,AI,1114
,,,,,,,
819,44704 (53.4791724),517126310,Artificial Intelligence (AI) ,JEE(Main),AI to AI,AI,5171
,,,and Data Science,,,,
820,44828 (53.4533086),632426310,Artificial Intelligence (AI) ,JEE(Main),AI to AI,AI,6324
,,,and Data Science,,,,
821,44842 (53.4533086),213524210,Computer Science and ,JEE(Main),AI to AI,AI,2135
,,,Engineering,,,,
822,44859 (53.3650811),646824210,Computer Science and ,JEE(Main),AI to AI,AI,6468
,,,Engineering,,,,
823,44919 (53.3561776),630760210,Automobile Engineering,JEE(Main),MH to AI,LOBCH,6307
,,,,,,,
824,44976 (53.3560318),516261210,Mechanical Engineering,JEE(Main),AI to AI,AI,5162
,,,,,,,
825,45185 (53.0358015),515161210,Mechanical Engineering,JEE(Main),AI to AI,AI,5151
,,,,,,,
826,45194 (53.0358015),322191110,Computer Science and ,JEE(Main),AI to AI,AI,3221
,,,Engineering(Artificial ,,,,
,,,,,,,
827,45209 (53.0358015),319337210,Electronics and ,JEE(Main),AI to AI,AI,3193
,,,Telecommunication Engg,,,,
828,45234 (53.0358015),111724210,Computer Science and ,JEE(Main),AI to AI,AI,1117
,,,Engineering,,,,
829,45286 (52.8966291),627561210,Mechanical Engineering,JEE(Main),AI to AI,AI,6275
,,,,,,,
830,45298 (52.8966291),314724510,Computer Engineering,JEE(Main),AI to AI,AI,3147
,,,,,,,
831,45525 (52.6742236),662824610,Information Technology,JEE(Main),AI to AI,AI,6628
832,45556 (52.6555225),112737210,"Electronics and 
Telecommunication Engg",JEE(Main),AI to AI,AI,1127
833,45717 (52.4867990),679524510,Computer Engineering,JEE(Main),AI to AI,AI,6795
,,,,,,,
834,45816 (52.3222082),628300210,Aeronautical Engineering,JEE(Main),AI to AI,AI,6283
835,45830 (52.3222082),110761210,Mechanical Engineering,JEE(Main),AI to AI,AI,1107
,,,,,,,
836,45889 (52.2987826),320161210,Mechanical Engineering,JEE(Main),MH to AI,LOPENH,3201
837,45923 (52.1869272),461337210,Electronics and ,JEE(Main),AI to AI,AI,4613
,,,Telecommunication Engg,,,,
838,45969 (52.1494675),322025210,Cyber Security,JEE(Main),AI to AI,AI,3220
839,46075 (52.1043188),512484410,Electronics and Computer ,JEE(Main),AI to AI,AI,5124
,,,Engineering,,,,
840,46088 (52.0652947),512119110,Civil Engineering,JEE(Main),AI to AI,AI,5121
,,,,,,,
841,46412 (51.8546218),335124510,Computer Engineering,JEE(Main),AI to AI,AI,3351
842,46582 (51.6021161),676791210,Computer Science and ,JEE(Main),AI to AI,AI,6767
,,,Engineering(Data Science),,,,
843,46584 (51.6021161),628161210,Mechanical Engineering,JEE(Main),AI to AI,AI,6281
844,46702 (51.4614518),618561210,Mechanical Engineering,JEE(Main),MH to AI,GNT1H,6185
845,46858 (51.3959528),211329310,Electrical Engineering,JEE(Main),AI to AI,AI,2113
846,46928 (51.1159732),430224510,Computer Engineering,JEE(Main),AI to AI,AI,4302
,,,,,,,
847,47112 (50.8596697),618429310,Electrical Engineering,JEE(Main),AI to AI,AI,6184
,,,,,,,
848,47191 (50.8057136),314791710,Data Science,JEE(Main),AI to AI,AI,3147
,,,,,,,
849,47311 (50.7054044),517361210,Mechanical Engineering,JEE(Main),AI to AI,AI,5173
,,,,,,,
850,47433 (50.5631402),663237210,Electronics and ,JEE(Main),AI to AI,AI,6632
,,,Telecommunication Engg,,,,
851,47548 (50.5402493),416319110,Civil Engineering,JEE(Main),MH to AI,GOBCO,4163
852,47849 (50.1710801),675961210,Mechanical Engineering,JEE(Main),MH to AI,GNT1H,6759
853,48101 (49.8316185),264124210,Computer Science and ,JEE(Main),MH to AI,LNT1H,2641
,,,Engineering,,,,
854,48146 (49.7738673),510819110,Civil Engineering,JEE(Main),AI to AI,AI,5108
,,,,,,,
,,,,,,,
855,48202 (49.7151700),631784410,Electronics and Computer ,JEE(Main),AI to AI,AI,6317
,,,Engineering,,,,
856,48222 (49.6992157),518437210,Electronics and ,JEE(Main),AI to AI,AI,5184
,,,Telecommunication Engg,,,,
857,48290 (49.6687058),510337610,Electronics Engineering,JEE(Main),AI to AI,AI,5103
,,,,,,,
858,48422 (49.6549904),213484410,Electronics and Computer ,JEE(Main),AI to AI,AI,2134
,,,Engineering,,,,
859,48497 (49.4913970),320691110,Computer Science and ,JEE(Main),AI to AI,AI,3206
,,,Engineering(Artificial ,,,,
860,48648 (49.0690033),515229310,Electrical Engineering,JEE(Main),AI to AI,AI,5152
861,48802 (48.9656746),112624210,Computer Science and ,JEE(Main),AI to AI,AI,1126
,,,Engineering,,,,
862,48889 (48.9501140),112337210,Electronics and ,JEE(Main),AI to AI,AI,1123
,,,Telecommunication Engg,,,,
863,48935 (48.9145207),419691210,Computer Science and ,JEE(Main),AI to AI,AI,4196
,,,Engineering(Data Science),,,,
864,49037 (48.8760730),627724610,Information Technology,JEE(Main),AI to AI,AI,6277
,,,,,,,
865,49046 (48.8760730),627819110,Civil Engineering,JEE(Main),AI to AI,AI,6278
866,49088 (48.8437113),540937210,Electronics and ,JEE(Main),MH to AI,GNT1H,5409
,,,Telecommunication Engg,,,,
867,49194 (48.6356847),516924510,Computer Engineering,JEE(Main),AI to AI,AI,5169
,,,,,,,
,49228 (48.6356847),621462410,Mechatronics Engineering,JEE(Main),AI to AI,AI,6214
,,,,,,,
869,49389 (48.4868736),414537210,Electronics and ,JEE(Main),AI to AI,AI,4145
,,,Telecommunication Engg,,,,
870,49432 (48.4140189),319461210,Mechanical Engineering,JEE(Main),MH to AI,LSTO,3194
871,49546 (48.3115424),322492010,Computer Science and ,JEE(Main),MH to AI,LOPENO,3224
,,,Engineering (Internet of ,,,,
872,49611 (48.2396574),350324610,Information Technology,JEE(Main),AI to AI,AI,3503
873,49878 (47.8157100),413437210,Electronics and ,JEE(Main),AI to AI,AI,4134
,,,Telecommunication Engg,,,,
874,49934 (47.8155139),627726310,Artificial Intelligence (AI) ,JEE(Main),AI to AI,AI,6277
,,,and Data Science,,,,
875,49938 (47.8155139),264199710,Artificial Intelligence,JEE(Main),MH to AI,LOPENH,2641
876,50010 (47.7614681),538237210,Electronics and ,JEE(Main),AI to AI,AI,5382
,,,Telecommunication Engg,,,,
877,50162 (47.6822968),631937210,Electronics and ,JEE(Main),AI to AI,AI,6319
,,,Telecommunication Engg,,,,
878,50234 (47.4535050),320161210,Mechanical Engineering,JEE(Main),AI to AI,AI,3201
879,50445 (47.3554195),419224210,Computer Science and ,JEE(Main),AI to AI,AI,4192
,,,Engineering,,,,
880,50494 (47.3288298),625061210,Mechanical Engineering,JEE(Main),AI to AI,AI,6250
881,50659 (47.0809420),510429310,Electrical Engineering,JEE(Main),AI to AI,AI,5104
,,,,,,,
882,50661 (47.0809420),211626310,Artificial Intelligence (AI) ,JEE(Main),AI to AI,AI,2116
,,,and Data Science,,,,
883,50676 (47.0809420),516129310,Electrical Engineering,JEE(Main),AI to AI,AI,5161
884,50844 (46.8722067),413337210,Electronics and ,JEE(Main),AI to AI,AI,4133
,,,Telecommunication Engg,,,,
885,50862 (46.8722067),679924210,Computer Science and ,JEE(Main),MH to AI,GNT2H,6799
,,,Engineering,,,,
886,50991 (46.7810289),211284410,Electronics and Computer ,JEE(Main),AI to AI,AI,2112
,,,Engineering,,,,
887,51071 (46.6589114),627037210,Electronics and ,JEE(Main),AI to AI,AI,6270
,,,Telecommunication Engg,,,,
888,51073 (46.6589114),622361210,Mechanical Engineering,JEE(Main),AI to AI,AI,6223
,,,,,,,
889,51308 (46.3075850),618337210,Electronics and ,JEE(Main),AI to AI,AI,6183
,,,Telecommunication Engg,,,,
890,51371 (46.2795206),317550710,Chemical Engineering,JEE(Main),MH to AI,LNT2O,3175
,,,,,,,
891,51427 (46.1311332),428524610,Information Technology,JEE(Main),AI to AI,AI,4285
892,51468 (46.0704120),510929310,Electrical Engineering,JEE(Main),AI to AI,AI,5109
,,,,,,,
893,51657 (45.9080414),533129310,Electrical Engineering,JEE(Main),AI to AI,AI,5331
,,,,,,,
894,51665 (45.8348201),630337210,Electronics and ,JEE(Main),AI to AI,AI,6303
,,,Telecommunication Engg,,,,
895,51815 (45.7663774),211361210,Mechanical Engineering,JEE(Main),AI to AI,AI,2113
896,51912 (45.5324034),319061210,Mechanical Engineering,JEE(Main),MH to AI,GNT2H,3190
,,,,,,,
897,52298 (45.1626327),212719110,Civil Engineering,JEE(Main),AI to AI,AI,2127
898,52380 (45.1138412),517984410,Electronics and Computer ,JEE(Main),MH to AI,GOBCH,5179
,,,Engineering,,,,
899,52583 (44.8024276),321691110,Computer Science and ,JEE(Main),AI to AI,AI,3216
,,,Engineering(Artificial ,,,,
900,52596 (44.8024276),678124210,Computer Science and ,JEE(Main),AI to AI,AI,6781
,,,Engineering,,,,
901,52612 (44.8024276),628329310,Electrical Engineering,JEE(Main),AI to AI,AI,6283
902,52661 (44.7602061),350324510,Computer Engineering,JEE(Main),AI to AI,AI,3503
903,52821 (44.4479433),347024510,Computer Engineering,JEE(Main),MH to AI,GSCH,3470
904,52906 (44.4104033),321624510,Computer Engineering,JEE(Main),AI to AI,AI,3216
905,52944 (44.4104033),419261210,Mechanical Engineering,JEE(Main),MH to AI,GNT1H,4192
,,,,,,,
906,52947 (44.4104033),264124210,Computer Science and ,JEE(Main),MH to AI,LOBCH,2641
,,,Engineering,,,,
907,52956 (44.4075426),414429310,Electrical Engineering,JEE(Main),AI to AI,AI,4144
908,53057 (44.3159370),664329310,Electrical Engineering,JEE(Main),AI to AI,AI,6643
909,53213 (44.2469003),319629310,Electrical Engineering,JEE(Main),AI to AI,AI,3196
910,53279 (44.0827575),518129310,Electrical Engineering,JEE(Main),AI to AI,AI,5181
,,,,,,,
,,,,,,,
911,53291 (44.0827575),620719110,Civil Engineering,JEE(Main),AI to AI,AI,6207
,,,,,,,
912,53350 (44.0506537),112319110,Civil Engineering,JEE(Main),AI to AI,AI,1123
913,53393 (44.0506537),416370110,Mining Engineering,JEE(Main),AI to AI,AI,4163
914,53450 (44.0041935),630760210,Automobile Engineering,JEE(Main),MH to AI,GNT2H,6307
,,,,,,,
915,53501 (44.0041935),111937210,Electronics and ,JEE(Main),AI to AI,AI,1119
,,,Telecommunication Engg,,,,
916,53611 (43.8176616),418124510,Computer Engineering,JEE(Main),AI to AI,AI,4181
917,53631 (43.7259374),626990010,Electronics and Computer ,JEE(Main),AI to AI,AI,6269
,,,Science,,,,
918,53654 (43.7259374),516091510,Structural Engineering,JEE(Main),AI to AI,AI,5160
,,,,,,,
919,53722 (43.7172634),313561210,Mechanical Engineering,JEE(Main),AI to AI,AI,3135
,,,,,,,
920,53733 (43.7172634),211319110,Civil Engineering,JEE(Main),AI to AI,AI,2113
921,53905 (43.4013934),690124210,Computer Science and ,JEE(Main),AI to AI,AI,6901
,,,Engineering,,,,
922,54116 (43.1200045),225037210,Electronics and ,JEE(Main),AI to AI,AI,2250
,,,Telecommunication Engg,,,,
923,54127 (43.1200045),510684410,Electronics and Computer ,JEE(Main),AI to AI,AI,5106
,,,Engineering,,,,
924,54154 (43.1200045),614561210,Mechanical Engineering,JEE(Main),AI to AI,AI,6145
925,54535 (42.6269499),614461210,Mechanical Engineering,JEE(Main),AI to AI,AI,6144
926,54581 (42.5942938),414124510,Computer Engineering,JEE(Main),MH to AI,LNT1H,4141
,,,,,,,
927,54598 (42.5942938),318319110,Civil Engineering,JEE(Main),MH to AI,GOPENO,3183
,,,,,,,
928,54737 (42.5054423),513961210,Mechanical Engineering,JEE(Main),AI to AI,AI,5139
929,55031 (41.9403279),322024510,Computer Engineering,JEE(Main),AI to AI,AI,3220
930,55164 (41.7546060),347024510,Computer Engineering,JEE(Main),MH to AI,LOBCH,3470
931,55168 (41.7546060),317546110,Bio Medical Engineering,JEE(Main),AI to AI,AI,3175
,,,,,,,
932,55328 (41.6188587),663537210,Electronics and ,JEE(Main),AI to AI,AI,6635
,,,Telecommunication Engg,,,,
933,55366 (41.6058709),251692110,Artificial Intelligence and ,JEE(Main),AI to AI,AI,2516
,,,Machine Learning,,,,
934,55476 (41.4190962),112161210,Mechanical Engineering,JEE(Main),AI to AI,AI,1121
,,,,,,,
935,55489 (41.4190962),319419110,Civil Engineering,JEE(Main),MH to AI,GOBCH,3194
936,55519 (41.4072500),675737210,Electronics and ,JEE(Main),MH to AI,GNT1H,6757
,,,Telecommunication Engg,,,,
937,55573 (41.4072500),517984410,Electronics and Computer ,JEE(Main),MH to AI,GSCH,5179
,,,Engineering,,,,
938,55615 (41.3534599),676224210,Computer Science and ,JEE(Main),AI to AI,AI,6762
,,,Engineering,,,,
939,55647 (41.3534599),127624510,Computer Engineering,JEE(Main),AI to AI,AI,1276
,,,,,,,6
940,55912 (40.9801220),516161210,Mechanical Engineering,JEE(Main),AI to AI,AI,5161
941,55939 (40.9801220),213591110,Computer Science and ,JEE(Main),AI to AI,AI,2135
,,,Engineering(Artificial ,,,,
942,56203 (40.4356830),419329310,Electrical Engineering,JEE(Main),MH to AI,GOPENO,4193
,,,,,,,
943,56247 (40.3713974),510961210,Mechanical Engineering,JEE(Main),AI to AI,AI,5109
,,,,,,,
944,56340 (40.3124458),676699510,Artificial Intelligence and ,JEE(Main),MH to AI,LNT1O,6766
,,,Data Science,,,,
945,56747 (39.8117014),662884410,Electronics and Computer ,JEE(Main),AI to AI,AI,6628
,,,Engineering,,,,
946,57027 (39.5869026),213624610,Information Technology,JEE(Main),MH to AI,GNT1H,2136
947,57037 (39.5350071),211691110,Computer Science and ,JEE(Main),AI to AI,AI,2116
,,,Engineering(Artificial ,,,,
948,57106 (39.3917805),317550710,Chemical Engineering,JEE(Main),MH to AI,LOBCO,3175
,,,,,,,
949,57149 (39.3911960),319229310,Electrical Engineering,JEE(Main),AI to AI,AI,3192
950,57190 (39.2720258),343691110,Computer Science and ,JEE(Main),MH to AI,LNT1H,3436
,,,Engineering(Artificial ,,,,
951,57250 (39.0464377),683929310,Electrical Engineering,JEE(Main),AI to AI,AI,6839
952,57396 (38.8195899),112524210,Computer Science and ,JEE(Main),AI to AI,AI,1125
,,,Engineering,,,,
,,,,,,,
953,57461 (38.8195899),126519110,Civil Engineering,JEE(Main),AI to AI,AI,1265
,,,,,,,
954,57468 (38.8195899),321991110,Computer Science and ,JEE(Main),AI to AI,AI,3219
,,,Engineering(Artificial ,,,,
955,57478 (38.8195899),415108210,Bio Technology,JEE(Main),AI to AI,AI,4151
,,,,,,,
956,57614 (38.5149829),622289610,Textile Technology,JEE(Main),AI to AI,AI,6222
,,,,,,,
957,57689 (38.4838535),536525110,Computer Technology,JEE(Main),MH to AI,LOPENO,5365
,,,,,,,
958,57737 (38.3712106),318961210,Mechanical Engineering,JEE(Main),MH to AI,GOBCO,3189
959,57739 (38.3712106),417524210,Computer Science and ,JEE(Main),AI to AI,AI,4175
,,,Engineering,,,,
960,57755 (38.3712106),419637210,Electronics and ,JEE(Main),AI to AI,AI,4196
,,,Telecommunication Engg,,,,
961,57862 (38.2921885),516019110,Civil Engineering,JEE(Main),AI to AI,AI,5160
,,,,,,,
962,57872 (38.2921885),414461210,Mechanical Engineering,JEE(Main),AI to AI,AI,4144
963,57876 (38.2921885),675861210,Mechanical Engineering,JEE(Main),MH to AI,GNT1H,6758
964,57968 (38.1606158),632029310,Electrical Engineering,JEE(Main),MH to AI,GSCH,6320
,,,,,,,
965,58046 (38.0323346),510919110,Civil Engineering,JEE(Main),MH to AI,GOBCO,5109
,,,,,,,
966,58047 (38.0323346),118224210,Computer Science and ,JEE(Main),AI to AI,AI,1182
,,,Engineering,,,,
,,,,,,,
967,58091 (38.0323346),680337210,Electronics and ,JEE(Main),AI to AI,AI,6803
,,,Telecommunication Engg,,,,
968,58093 (38.0323346),664361210,Mechanical Engineering,JEE(Main),AI to AI,AI,6643
969,58175 (38.0012159),631524210,Computer Science and ,JEE(Main),AI to AI,AI,6315
,,,Engineering,,,,
970,58233 (37.8875549),112729310,Electrical Engineering,JEE(Main),AI to AI,AI,1127
971,58332 (37.6511088),347024510,Computer Engineering,JEE(Main),MH to AI,GSTH,3470
972,58687 (37.1146641),612261210,Mechanical Engineering,JEE(Main),MH to AI,GOBCO,6122
973,58845 (36.8705272),317550710,Chemical Engineering,JEE(Main),MH to AI,ORPHAN,3175
,,,,,,,
974,58908 (36.6716918),344524510,Computer Engineering,JEE(Main),AI to AI,AI,3445
,,,,,,,
975,58962 (36.5666897),414199510,Artificial Intelligence and ,JEE(Main),MH to AI,GOBCH,4141
,,,Data Science,,,,
976,59100 (36.5090763),347024510,Computer Engineering,JEE(Main),MH to AI,GSCO,3470
977,59146 (36.3390168),322137210,Electronics and ,JEE(Main),MH to AI,LOBCH,3221
,,,Telecommunication Engg,,,,
978,59197 (36.3009413),318961210,Mechanical Engineering,JEE(Main),MH to AI,DEFO,3189
979,59471 (36.0060175),303337810,Electronics Engineering ( ,JEE(Main),MH to AI,GVJO,3033
,,,VLSI Design and ,,,,
980,59779 (35.8104364),264124210,Computer Science and ,JEE(Main),MH to AI,GOBCH,2641
,,,Engineering,,,,
,,,,,,,
981,59856 (35.5747957),419291110,Computer Science and ,JEE(Main),AI to AI,AI,4192
,,,Engineering(Artificial ,,,,
982,59933 (35.5747957),335324510,Computer Engineering,JEE(Main),AI to AI,AI,3353
,,,,,,,
983,59951 (35.4809089),413319110,Civil Engineering,JEE(Main),MH to AI,GNT1H,4133
,,,,,,,
984,60088 (35.1284913),620362410,Mechatronics Engineering,JEE(Main),AI to AI,AI,6203
985,60160 (34.9408318),414124510,Computer Engineering,JEE(Main),MH to AI,GNT3H,4141
,,,,,,,
986,60207 (34.9356223),251624210,Computer Science and ,JEE(Main),AI to AI,AI,2516
,,,Engineering,,,,
987,60422 (34.7352585),413537210,Electronics and ,JEE(Main),AI to AI,AI,4135
,,,Telecommunication Engg,,,,
988,60602 (34.5661900),112637210,Electronics and ,JEE(Main),AI to AI,AI,1126
,,,Telecommunication Engg,,,,
989,60668 (34.5361854),632237210,Electronics and ,JEE(Main),AI to AI,AI,6322
,,,Telecommunication Engg,,,,
990,60678 (34.5361854),631929310,Electrical Engineering,JEE(Main),AI to AI,AI,6319
,,,,,,,
991,60681 (34.5361854),118219110,Civil Engineering,JEE(Main),AI to AI,AI,1182
992,60855 (34.0708313),664491110,Computer Science and ,JEE(Main),MH to AI,GNT2H,6644
,,,Engineering(Artificial ,,,,
993,61144 (33.6219024),320061210,Mechanical Engineering,JEE(Main),AI to AI,AI,3200
,,,,,,,
,61158 (33.5473541),264199710,Artificial Intelligence,JEE(Main),MH to AI,GSCO,2641
,,,,,,,
995,61248 (33.3631282),322024610,Information Technology,JEE(Main),AI to AI,AI,3220
996,61335 (33.3593911),461361210,Mechanical Engineering,JEE(Main),AI to AI,AI,4613
997,61525 (33.2149667),675561210,Mechanical Engineering,JEE(Main),AI to AI,AI,6755
998,61566 (33.1825782),625050710,Chemical Engineering,JEE(Main),AI to AI,AI,6250
999,61602 (33.1825782),319019110,Civil Engineering,JEE(Main),MH to AI,GNT2H,3190
"1,000",61693 (32.8373680),322491110,Computer Science and ,JEE(Main),AI to AI,AI,3224
,,,Engineering(Artificial ,,,,
"1,001",61714 (32.8373680),118026310,Artificial Intelligence (AI) ,JEE(Main),MH to AI,LOBCH,1180
,,,and Data Science,,,,
"1,002",61715 (32.8373680),612261210,Mechanical Engineering,JEE(Main),MH to AI,LNT1H,6122
"1,003",61823 (32.6670625),681161210,Mechanical Engineering,JEE(Main),MH to AI,GOBCH,6811
"1,004",61914 (32.5548084),317529310,Electrical Engineering,JEE(Main),AI to AI,AI,3175
,,,,,,,
"1,005",62160 (32.2840445),632529310,Electrical Engineering,JEE(Main),MI to AI,MI,6325
,,,,,,,
"1,006",62190 (32.2840445),630424210,"Computer Science and 
Engineering",JEE(Main),AI to AI,AI,6304
"1,007",62232 (32.2798048),264124210,Computer Science and ,JEE(Main),MH to AI,GSCH,2641
,,,Engineering,,,,
"1,008",62395 (31.8501950),315461210,Mechanical Engineering,JEE(Main),MH to AI,GNT1H,3154
,,,,,,,
,,,,,,,
"1,009",62432 (31.7835134),622329310,Electrical Engineering,JEE(Main),AI to AI,AI,6223
,,,,,,,
"1,010",62580 (31.5894274),461329310,Electrical Engineering,JEE(Main),AI to AI,AI,4613
"1,011",62583 (31.5894274),516824510,Computer Engineering,JEE(Main),AI to AI,AI,5168
"1,012",62717 (31.5324946),622019110,Civil Engineering,JEE(Main),AI to AI,AI,6220
,,,,,,,
"1,013",62875 (31.3114216),618461210,Mechanical Engineering,JEE(Main),MH to AI,GNT1H,6184
,,,,,,,
"1,014",62912 (31.3073686),112629310,Electrical Engineering,JEE(Main),MH to AI,GSTH,1126
,,,,,,,
"1,015",63039 (30.8305657),264129310,Electrical Engineering,JEE(Main),MH to AI,GNT2H,2641
"1,016",63248 (30.5608159),111950710,Chemical Engineering,JEE(Main),MH to AI,GNT2H,1119
,,,,,,,
"1,017",63362 (30.4494577),541861210,Mechanical Engineering,JEE(Main),AI to AI,AI,5418
"1,018",63512 (30.3756741),632437210,Electronics and ,JEE(Main),AI to AI,AI,6324
,,,Telecommunication Engg,,,,
"1,019",63610 (30.2361700),621792110,Artificial Intelligence and ,JEE(Main),AI to AI,AI,6217
,,,Machine Learning,,,,
"1,020",63754 (29.9127468),213437810,Electronics Engineering ( ,JEE(Main),MH to AI,LNT2H,2134
,,,VLSI Design and ,,,,
"1,021",63863 (29.8574516),319437810,Electronics Engineering ( ,JEE(Main),MH to AI,LSCH,3194
,,,VLSI Design and ,,,,
"1,022",63938 (29.8394313),343691110,Computer Science and ,JEE(Main),MH to AI,GNT2O,3436
,,,Engineering(Artificial ,,,,
,,,,,,,
"1,023",63966 (29.7814554),662884410,Electronics and Computer ,JEE(Main),MH to AI,GVJH,6628
,,,Engineering,,,,
"1,024",63982 (29.7606875),211461210,Mechanical Engineering,JEE(Main),AI to AI,AI,2114
"1,025",64395 (29.0284950),343624510,Computer Engineering,JEE(Main),AI to AI,AI,3436
"1,026",64406 (29.0284950),252224510,Computer Engineering,JEE(Main),AI to AI,AI,2522
"1,027",64422 (29.0284950),319019110,Civil Engineering,JEE(Main),MH to AI,GOBCH,3190
"1,028",64453 (29.0019131),414124510,Computer Engineering,JEE(Main),MH to AI,LOBCH,4141
,,,,,,,
"1,029",64992 (27.9041770),626519110,Civil Engineering,JEE(Main),AI to AI,AI,6265
"1,030",65292 (27.5446321),413529310,Electrical Engineering,JEE(Main),AI to AI,AI,4135
,,,,,,,
"1,031",65348 (27.5187349),618561210,Mechanical Engineering,JEE(Main),MH to AI,GNT2H,6185
"1,032",65359 (27.3451903),631729310,Electrical Engineering,JEE(Main),AI to AI,AI,6317
,,,,,,,
"1,033",65371 (27.3451903),113024210,Computer Science and ,JEE(Main),AI to AI,AI,1130
,,,Engineering,,,,
"1,034",65417 (27.2711424),664029310,Electrical Engineering,JEE(Main),AI to AI,AI,6640
"1,035",65447 (27.2711424),664424510,Computer Engineering,JEE(Main),MH to AI,GSTH,6644
"1,036",65739 (26.7166509),620319110,Civil Engineering,JEE(Main),AI to AI,AI,6203
,,,,,,,
"1,037",65857 (26.5813816),614961210,Mechanical Engineering,JEE(Main),AI to AI,AI,6149
"1,038",65867 (26.5813816),626719110,Civil Engineering,JEE(Main),AI to AI,AI,6267
,,,,,,,
"1,039",65925 (26.5661702),126824210,Computer Science and ,JEE(Main),AI to AI,AI,1268
,,,Engineering,,,,
"1,040",66074 (26.2204787),664319110,Civil Engineering,JEE(Main),AI to AI,AI,6643
"1,041",66125 (26.2142346),414419110,Civil Engineering,JEE(Main),MH to AI,GNT2H,4144
"1,042",66317 (25.9267640),538024510,Computer Engineering,JEE(Main),AI to AI,AI,5380
"1,043",66571 (25.3523315),320224510,Computer Engineering,JEE(Main),AI to AI,AI,3202
"1,044",66573 (25.3523315),414199510,Artificial Intelligence and ,JEE(Main),AI to AI,AI,4141
,,,Data Science,,,,
"1,045",66601 (25.3504813),213099510,Artificial Intelligence and ,JEE(Main),AI to AI,AI,2130
,,,Data Science,,,,
"1,046",66673 (25.2224609),112361210,Mechanical Engineering,JEE(Main),AI to AI,AI,1123
"1,047",66933 (24.9639552),111650710,Chemical Engineering,JEE(Main),MH to AI,GSTH,1116
,,,,,,,
"1,048",66951 (24.9639552),510629310,Electrical Engineering,JEE(Main),MH to AI,LOBCH,5106
,,,,,,,
"1,049",67045 (24.6408449),213384410,Electronics and Computer ,JEE(Main),AI to AI,AI,2133
,,,Engineering,,,,
"1,050",67150 (24.5121710),516137810,Electronics Engineering ( ,JEE(Main),MH to AI,GOBCH,5161
