Sr. No,"All India 
Merit",Choice Code,Course Name,"Exam(JEE/
MHT-CET)",Type,Seat Type,InstituteCode
,,,Telecommunication Engg,,,,
"
",,,,,,,
785,38826 (59.6373727),516261210,Mechanical Engineering,JEE(Main),AI to AI,AI,5162
,,,,,,,
786,38827 (59.6373727),415191210,Computer Science and ,JEE(Main),AI to AI,AI,4151
,,,Engineering(Data Science),,,,
787,38858 (59.5976074),110729310,Electrical Engineering,JEE(Main),AI to AI,AI,1107
,,,,,,,
788,38928 (59.5660993),510846410,Instrumentation and ,JEE(Main),AI to AI,AI,5108
,,,Control Engineering,,,,
789,38936 (59.5660993),322025210,Cyber Security,JEE(Main),AI to AI,AI,3220
790,39071 (59.5117092),314724510,Computer Engineering,JEE(Main),AI to AI,AI,3147
,,,,,,,
791,39094 (59.4958553),111924210,Computer Science and ,JEE(Main),AI to AI,AI,1119
,,,Engineering,,,,
792,39100 (59.4958553),112829310,Electrical Engineering,JEE(Main),AI to AI,AI,1128
793,39148 (59.4599428),517737210,Electronics and ,JEE(Main),AI to AI,AI,5177
,,,Telecommunication Engg,,,,
794,39241 (59.3913844),319824610,Information Technology,JEE(Main),AI to AI,AI,3198
795,39313 (59.3337291),417419110,Civil Engineering,JEE(Main),AI to AI,AI,4174
796,39410 (59.1352133),676624510,Computer Engineering,JEE(Main),AI to AI,AI,6766
,,,,,,,
797,39578 (58.9299290),518226310,Artificial Intelligence (AI) ,JEE(Main),AI to AI,AI,5182
,,,and Data Science,,,,
798,39587 (58.9299290),461324510,Computer Engineering,JEE(Main),AI to AI,AI,4613
"
",,,,,,,
799,39714 (58.5777078),631924510,Computer Engineering,JEE(Main),AI to AI,AI,6319
,,,,,,,
800,39759 (58.5777078),676724510,Computer Engineering,JEE(Main),AI to AI,AI,6767
,,,,,,,
801,39827 (58.5403598),631129310,Electrical Engineering,JEE(Main),AI to AI,AI,6311
,,,,,,,
802,40098 (58.3665579),513946410,Instrumentation and ,JEE(Main),AI to AI,AI,5139
,,,Control Engineering,,,,
803,40149 (58.2070057),626924210,Computer Science and ,JEE(Main),AI to AI,AI,6269
,,,Engineering,,,,
804,40199 (58.1970583),615661210,Mechanical Engineering,JEE(Main),AI to AI,AI,6156
805,40208 (58.1970583),517962510,Mechanical ,JEE(Main),AI to AI,AI,5179
,,,Engineering[Sandwich],,,,
806,40260 (58.1419886),512424610,Information Technology,JEE(Main),AI to AI,AI,5124
,,,,,,,
807,40263 (58.1419886),663592110,Artificial Intelligence and ,JEE(Main),AI to AI,AI,6635
,,,Machine Learning,,,,
808,40316 (58.1327551),539624510,Computer Engineering,JEE(Main),AI to AI,AI,5396
,,,,,,,
809,40417 (58.0337843),544961210,Mechanical Engineering,JEE(Main),AI to AI,AI,5449
810,40446 (58.0337843),632624210,Computer Science and ,JEE(Main),AI to AI,AI,6326
,,,Engineering,,,,
811,40516 (58.0077914),618337210,Electronics and ,JEE(Main),AI to AI,AI,6183
,,,Telecommunication Engg,,,,
812,40580 (57.9559878),630324210,Computer Science and ,JEE(Main),AI to AI,AI,6303
,,,Engineering,,,,
"
",,,,,,,
813,40711 (57.8721797),213324210,Computer Science and ,JEE(Main),AI to AI,AI,2133
,,,Engineering,,,,
814,40742 (57.8328571),213491210,Computer Science and ,JEE(Main),AI to AI,AI,2134
,,,Engineering(Data Science),,,,
815,40753 (57.8328571),626761210,Mechanical Engineering,JEE(Main),AI to AI,AI,6267
,,,,,,,
816,40795 (57.8070150),540126310,Artificial Intelligence (AI) ,JEE(Main),AI to AI,AI,5401
,,,and Data Science,,,,
817,40852 (57.7880080),513024510,Computer Engineering,JEE(Main),AI to AI,AI,5130
,,,,,,,
818,41116 (57.3471559),319629310,Electrical Engineering,JEE(Main),AI to AI,AI,3196
819,41206 (57.0504494),631061210,Mechanical Engineering,JEE(Main),AI to AI,AI,6310
,,,,,,,
820,41232 (57.0504494),413929310,Electrical Engineering,JEE(Main),AI to AI,AI,4139
,,,,,,,
821,41273 (56.9154149),211224210,Computer Science and ,JEE(Main),AI to AI,AI,2112
,,,Engineering,,,,
822,41333 (56.8654757),676799510,Artificial Intelligence and ,JEE(Main),AI to AI,AI,6767
,,,Data Science,,,,
823,41488 (56.8196146),675837210,Electronics and ,JEE(Main),AI to AI,AI,6758
,,,Telecommunication Engg,,,,
824,41554 (56.7938952),518424510,Computer Engineering,JEE(Main),AI to AI,AI,5184
,,,,,,,
825,41610 (56.7493443),680219110,Civil Engineering,JEE(Main),AI to AI,AI,6802
,,,,,,,
826,41769 (56.6837086),540124610,Information Technology,JEE(Main),AI to AI,AI,5401
,,,,,,,
"
",,,,,,,
827,41789 (56.4957668),322261210,Mechanical Engineering,JEE(Main),AI to AI,AI,3222
,,,,,,,
828,42010 (56.3975534),112050710,Chemical Engineering,JEE(Main),AI to AI,AI,1120
829,42022 (56.3975534),126537210,Electronics and ,JEE(Main),AI to AI,AI,1265
,,,Telecommunication Engg,,,,
830,42053 (56.3975534),111419110,Civil Engineering,JEE(Main),AI to AI,AI,1114
,,,,,,,
831,42067 (56.3164708),626850710,Chemical Engineering,JEE(Main),AI to AI,AI,6268
832,42107 (56.2200610),412308210,Bio Technology,JEE(Main),AI to AI,AI,4123
,,,,,,,
833,42131 (56.2200610),414261210,Mechanical Engineering,JEE(Main),AI to AI,AI,4142
,,,,,,,
834,42342 (56.0850294),662824610,Information Technology,JEE(Main),AI to AI,AI,6628
835,42353 (56.0850294),318961210,Mechanical Engineering,JEE(Main),AI to AI,AI,3189
836,42403 (56.0386310),317550710,Chemical Engineering,JEE(Main),AI to AI,AI,3175
,,,,,,,
837,42532 (55.5968297),628837210,Electronics and ,JEE(Main),AI to AI,AI,6288
,,,Telecommunication Engg,,,,
838,42658 (55.5756917),676791210,Computer Science and ,JEE(Main),AI to AI,AI,6767
,,,Engineering(Data Science),,,,
839,42668 (55.5756917),632224510,Computer Engineering,JEE(Main),AI to AI,AI,6322
,,,,,,,
840,42697 (55.5756917),631926310,Artificial Intelligence (AI) ,JEE(Main),AI to AI,AI,6319
,,,and Data Science,,,,
"
",,,,,,,
841,42796 (55.5144950),320024610,Information Technology,JEE(Main),AI to AI,AI,3200
,,,,,,,
842,42844 (55.5060801),518237210,Electronics and ,JEE(Main),AI to AI,AI,5182
,,,Telecommunication Engg,,,,
843,43066 (55.2518957),335124510,Computer Engineering,JEE(Main),AI to AI,AI,3351
844,43095 (55.2518957),111624210,Computer Science and ,JEE(Main),AI to AI,AI,1116
,,,Engineering,,,,
845,43188 (55.1293150),110519110,Civil Engineering,JEE(Main),AI to AI,AI,1105
846,43221 (55.1225700),414599510,Artificial Intelligence and ,JEE(Main),AI to AI,AI,4145
,,,Data Science,,,,
847,43256 (55.1225700),414424210,Computer Science and ,JEE(Main),AI to AI,AI,4144
,,,Engineering,,,,
848,43264 (55.1225700),617761210,Mechanical Engineering,JEE(Main),AI to AI,AI,6177
849,43475 (54.7645621),517124510,Computer Engineering,JEE(Main),AI to AI,AI,5171
850,43501 (54.7645621),319337210,Electronics and ,JEE(Main),AI to AI,AI,3193
,,,Telecommunication Engg,,,,
851,43528 (54.7484423),622037210,Electronics and ,JEE(Main),AI to AI,AI,6220
,,,Telecommunication Engg,,,,
852,43635 (54.4391260),211291210,Computer Science and ,JEE(Main),AI to AI,AI,2112
,,,Engineering(Data Science),,,,
853,43642 (54.4372451),414424610,Information Technology,JEE(Main),AI to AI,AI,4144
854,43655 (54.4372451),613961210,Mechanical Engineering,JEE(Main),AI to AI,AI,6139
"
",,,,,,,
855,43752 (54.4262983),319899510,Artificial Intelligence and ,JEE(Main),AI to AI,AI,3198
,,,Data Science,,,,
856,43781 (54.4262983),213461510,Mechanical & Automation ,JEE(Main),AI to AI,AI,2134
,,,Engineering,,,,
857,43917 (54.3482009),679524510,Computer Engineering,JEE(Main),AI to AI,AI,6795
,,,,,,,
858,43949 (54.3482009),510991610,Automation and Robotics,JEE(Main),AI to AI,AI,5109
,,,,,,,
859,43980 (54.3482009),664929310,Electrical Engineering,JEE(Main),AI to AI,AI,6649
,,,,,,,
860,44116 (54.2872878),111924610,Information Technology,JEE(Main),AI to AI,AI,1119
,,,,,,,
861,44342 (53.9024456),664037210,Electronics and ,JEE(Main),AI to AI,AI,6640
,,,Telecommunication Engg,,,,
862,44444 (53.6965763),682219110,Civil Engineering,JEE(Main),AI to AI,AI,6822
,,,,,,,
863,44509 (53.6788692),512150710,Chemical Engineering,JEE(Main),AI to AI,AI,5121
864,44576 (53.5470936),515229310,Electrical Engineering,JEE(Main),AI to AI,AI,5152
865,44632 (53.5265391),628361210,Mechanical Engineering,JEE(Main),AI to AI,AI,6283
866,44645 (53.5265391),620361210,Mechanical Engineering,JEE(Main),AI to AI,AI,6203
867,44811 (53.4533086),544919110,Civil Engineering,JEE(Main),AI to AI,AI,5449
868,44913 (53.3561776),212937610,Electronics Engineering,JEE(Main),AI to AI,AI,2129
"
",,,,,,,
869,45058 (53.1746349),628461210,Mechanical Engineering,JEE(Main),AI to AI,AI,6284
,,,,,,,
870,45119 (53.1207768),211291110,Computer Science and ,JEE(Main),AI to AI,AI,2112
,,,Engineering(Artificial ,,,,
871,45171 (53.1053182),515261210,Mechanical Engineering,JEE(Main),AI to AI,AI,5152
872,45259 (52.9398094),517091210,Computer Science and ,JEE(Main),AI to AI,AI,5170
,,,Engineering(Data Science),,,,
873,45291 (52.8966291),350324510,Computer Engineering,JEE(Main),AI to AI,AI,3503
874,45503 (52.6742236),211329310,Electrical Engineering,JEE(Main),AI to AI,AI,2113
875,45587 (52.6555225),321161210,Mechanical Engineering,JEE(Main),AI to AI,AI,3211
876,45658 (52.4867990),517219110,Civil Engineering,JEE(Main),AI to AI,AI,5172
877,45704 (52.4867990),517361210,Mechanical Engineering,JEE(Main),AI to AI,AI,5173
,,,,,,,
878,45801 (52.3222082),512584410,Electronics and Computer ,JEE(Main),AI to AI,AI,5125
,,,Engineering,,,,
879,45811 (52.3222082),344524510,Computer Engineering,JEE(Main),AI to AI,AI,3445
,,,,,,,
880,45816 (52.3222082),415100210,Aeronautical Engineering,JEE(Main),AI to AI,AI,4151
,,,,,,,
881,45817 (52.3222082),613861210,Mechanical Engineering,JEE(Main),AI to AI,AI,6138
,,,,,,,
882,45818 (52.3222082),510624510,Computer Engineering,JEE(Main),AI to AI,AI,5106
,,,,,,,
"
",,,,,,,
883,46178 (51.9776027),413829310,Electrical Engineering,JEE(Main),AI to AI,AI,4138
,,,,,,,
884,46339 (51.8546218),314792110,Artificial Intelligence and ,JEE(Main),AI to AI,AI,3147
,,,Machine Learning,,,,
885,46412 (51.8546218),321737210,Electronics and ,JEE(Main),AI to AI,AI,3217
,,,Telecommunication Engg,,,,
886,46415 (51.8546218),414524210,Computer Science and ,JEE(Main),AI to AI,AI,4145
,,,Engineering,,,,
887,46470 (51.7237285),513961210,Mechanical Engineering,JEE(Main),AI to AI,AI,5139
888,46472 (51.7227728),318946610,Instrumentation ,JEE(Main),AI to AI,AI,3189
,,,Engineering,,,,
889,46551 (51.7188366),319037610,Electronics Engineering,JEE(Main),AI to AI,AI,3190
890,46751 (51.4011219),539029310,Electrical Engineering,JEE(Main),AI to AI,AI,5390
,,,,,,,
891,46834 (51.3959528),625050710,Chemical Engineering,JEE(Main),AI to AI,AI,6250
892,46937 (51.1159732),213524210,Computer Science and ,JEE(Main),AI to AI,AI,2135
,,,Engineering,,,,
893,46965 (51.1159732),410437010,Electronics and ,JEE(Main),AI to AI,AI,4104
,,,Communication ,,,,
894,47152 (50.8596697),627724610,Information Technology,JEE(Main),AI to AI,AI,6277
,,,,,,,
895,47222 (50.7795069),126535610,Electrical Engg[Electronics ,JEE(Main),AI to AI,AI,1265
,,,and Power],,,,
896,47233 (50.7795069),541891610,Automation and Robotics,JEE(Main),AI to AI,AI,5418
"
",,,,,,,
897,47628 (50.3780731),517784410,Electronics and Computer ,JEE(Main),AI to AI,AI,5177
,,,Engineering,,,,
898,47633 (50.3780731),413491210,Computer Science and ,JEE(Main),AI to AI,AI,4134
,,,Engineering(Data Science),,,,
899,47669 (50.3780731),320691110,Computer Science and ,JEE(Main),AI to AI,AI,3206
,,,Engineering(Artificial ,,,,
900,47765 (50.2097150),321624510,Computer Engineering,JEE(Main),AI to AI,AI,3216
901,47837 (50.1710801),663237210,Electronics and ,JEE(Main),AI to AI,AI,6632
,,,Telecommunication Engg,,,,
902,47861 (50.1710801),512484410,Electronics and Computer ,JEE(Main),AI to AI,AI,5124
,,,Engineering,,,,
903,47878 (50.0990619),660937210,Electronics and ,JEE(Main),AI to AI,AI,6609
,,,Telecommunication Engg,,,,
904,47893 (50.0990619),517319110,Civil Engineering,JEE(Main),AI to AI,AI,5173
,,,,,,,
905,47907 (50.0990619),321924610,Information Technology,JEE(Main),AI to AI,AI,3219
,,,,,,,
906,47959 (50.0559341),419235610,Electrical Engg[Electronics ,JEE(Main),AI to AI,AI,4192
,,,and Power],,,,
907,47965 (50.0559341),690124210,Computer Science and ,JEE(Main),AI to AI,AI,6901
,,,Engineering,,,,
908,47969 (50.0559341),679492810,Electronics and ,JEE(Main),AI to AI,AI,6794
,,,Communication(Advanced ,,,,
909,48002 (49.9268167),322024510,Computer Engineering,JEE(Main),AI to AI,AI,3220
910,48022 (49.9268167),413499710,Artificial Intelligence,JEE(Main),AI to AI,AI,4134
"
",,,,,,,
911,48357 (49.6667326),628161210,Mechanical Engineering,JEE(Main),AI to AI,AI,6281
912,48721 (49.0690033),621924210,Computer Science and ,JEE(Main),AI to AI,AI,6219
,,,Engineering,,,,
913,48809 (48.9656746),317546110,Bio Medical Engineering,JEE(Main),AI to AI,AI,3175
,,,,,,,
914,48830 (48.9656746),350324610,Information Technology,JEE(Main),AI to AI,AI,3503
915,48838 (48.9652238),510961210,Mechanical Engineering,JEE(Main),AI to AI,AI,5109
,,,,,,,
916,48931 (48.9501140),250824510,Computer Engineering,JEE(Main),AI to AI,AI,2508
917,49113 (48.8437113),346791110,Computer Science and ,JEE(Main),AI to AI,AI,3467
,,,Engineering(Artificial ,,,,
918,49132 (48.8231338),680324210,Computer Science and ,JEE(Main),AI to AI,AI,6803
,,,Engineering,,,,
919,49137 (48.8231338),211624210,Computer Science and ,JEE(Main),AI to AI,AI,2116
,,,Engineering,,,,
920,49170 (48.7390921),646824210,Computer Science and ,JEE(Main),AI to AI,AI,6468
,,,Engineering,,,,
921,49224 (48.6356847),417524210,Computer Science and ,JEE(Main),AI to AI,AI,4175
,,,Engineering,,,,
922,49256 (48.6245795),517924510,Computer Engineering,JEE(Main),AI to AI,AI,5179
923,49312 (48.5573706),517126310,Artificial Intelligence (AI) ,JEE(Main),AI to AI,AI,5171
,,,and Data Science,,,,
924,49397 (48.4868736),321691110,Computer Science and ,JEE(Main),AI to AI,AI,3216
,,,Engineering(Artificial ,,,,
"
",,,,,,,
925,49423 (48.4868736),318750710,Chemical Engineering,JEE(Main),AI to AI,AI,3187
926,49430 (48.4868736),253337810,Electronics Engineering ( ,JEE(Main),AI to AI,AI,2533
,,,VLSI Design and ,,,,
927,49432 (48.4140189),321991110,Computer Science and ,JEE(Main),AI to AI,AI,3219
,,,Engineering(Artificial ,,,,
928,49513 (48.3115424),413524210,Computer Science and ,JEE(Main),AI to AI,AI,4135
,,,Engineering,,,,
929,49514 (48.3115424),321650710,Chemical Engineering,JEE(Main),AI to AI,AI,3216
930,49646 (48.1131916),631784410,Electronics and Computer ,JEE(Main),AI to AI,AI,6317
,,,Engineering,,,,
931,49737 (48.0481009),319019110,Civil Engineering,JEE(Main),AI to AI,AI,3190
932,49745 (48.0481009),322024610,Information Technology,JEE(Main),AI to AI,AI,3220
933,49757 (48.0481009),211637210,Electronics and ,JEE(Main),AI to AI,AI,2116
,,,Telecommunication Engg,,,,
934,49882 (47.8157100),627037210,Electronics and ,JEE(Main),AI to AI,AI,6270
,,,Telecommunication Engg,,,,
935,50008 (47.7614681),112819110,Civil Engineering,JEE(Main),AI to AI,AI,1128
936,50222 (47.4535050),676861210,Mechanical Engineering,JEE(Main),AI to AI,AI,6768
937,50453 (47.3554195),320161210,Mechanical Engineering,JEE(Main),AI to AI,AI,3201
938,50532 (47.3288298),419224210,Computer Science and ,JEE(Main),AI to AI,AI,4192
,,,Engineering,,,,
"
",,,,,,,
939,50685 (47.0809420),622361210,Mechanical Engineering,JEE(Main),AI to AI,AI,6223
,,,,,,,
940,50695 (46.9839929),110561210,Mechanical Engineering,JEE(Main),AI to AI,AI,1105
941,50726 (46.9839929),510691210,Computer Science and ,JEE(Main),AI to AI,AI,5106
,,,Engineering(Data Science),,,,
942,50787 (46.8974735),515161210,Mechanical Engineering,JEE(Main),AI to AI,AI,5151
,,,,,,,
943,50870 (46.8722067),626519110,Civil Engineering,JEE(Main),AI to AI,AI,6265
944,51012 (46.6715621),510929310,Electrical Engineering,JEE(Main),AI to AI,AI,5109
,,,,,,,
945,51016 (46.6715621),413761210,Mechanical Engineering,JEE(Main),AI to AI,AI,4137
,,,,,,,
946,51126 (46.5631901),515261210,Mechanical Engineering,JEE(Main),MI to AI,MI,5152
947,51424 (46.1311332),631937210,Electronics and ,JEE(Main),AI to AI,AI,6319
,,,Telecommunication Engg,,,,
948,51640 (45.9080414),614119110,Civil Engineering,JEE(Main),AI to AI,AI,6141
,,,,,,,
949,51730 (45.7978111),622029310,Electrical Engineering,JEE(Main),AI to AI,AI,6220
,,,,,,,
950,51945 (45.4934513),344537210,Electronics and ,JEE(Main),AI to AI,AI,3445
,,,Telecommunication Engg,,,,
951,52004 (45.4486401),322224610,Information Technology,JEE(Main),AI to AI,AI,3222
,,,,,,,
952,52063 (45.3964860),516091510,Structural Engineering,JEE(Main),AI to AI,AI,5160
,,,,,,,
"
",,,,,,,
953,52114 (45.3138847),320761210,Mechanical Engineering,JEE(Main),AI to AI,AI,3207
954,52258 (45.1626327),416337010,Electronics and ,JEE(Main),AI to AI,AI,4163
,,,Communication ,,,,
955,52321 (45.1138412),225224210,Computer Science and ,JEE(Main),AI to AI,AI,2252
,,,Engineering,,,,
956,52498 (44.8990755),664329310,Electrical Engineering,JEE(Main),AI to AI,AI,6643
957,52545 (44.8024276),112337210,Electronics and ,JEE(Main),AI to AI,AI,1123
,,,Telecommunication Engg,,,,
958,52653 (44.7602061),518119110,Civil Engineering,JEE(Main),AI to AI,AI,5181
,,,,,,,
959,52819 (44.4479433),213824210,Computer Science and ,JEE(Main),AI to AI,AI,2138
,,,Engineering,,,,
960,52828 (44.4479433),632037810,Electronics Engineering ( ,JEE(Main),AI to AI,AI,6320
,,,VLSI Design and ,,,,
961,52944 (44.4104033),225029310,Electrical Engineering,JEE(Main),AI to AI,AI,2250
962,53110 (44.2933420),213484410,Electronics and Computer ,JEE(Main),AI to AI,AI,2134
,,,Engineering,,,,
963,53241 (44.1138046),612219110,Civil Engineering,JEE(Main),AI to AI,AI,6122
964,53256 (44.1138046),322291110,Computer Science and ,JEE(Main),AI to AI,AI,3222
,,,Engineering(Artificial ,,,,
965,53353 (44.0506537),213591110,Computer Science and ,JEE(Main),AI to AI,AI,2135
,,,Engineering(Artificial ,,,,
966,53502 (44.0041935),632426310,Artificial Intelligence (AI) ,JEE(Main),AI to AI,AI,6324
,,,and Data Science,,,,
"
",,,,,,,
967,53564 (43.9170544),414729310,Electrical Engineering,JEE(Main),AI to AI,AI,4147
968,53574 (43.9170544),630824510,Computer Engineering,JEE(Main),AI to AI,AI,6308
,,,,,,,
969,53638 (43.7259374),112624210,Computer Science and ,JEE(Main),AI to AI,AI,1126
,,,Engineering,,,,
970,53646 (43.7259374),621462410,Mechatronics Engineering,JEE(Main),AI to AI,AI,6214
971,53737 (43.7172634),415137010,Electronics and ,JEE(Main),AI to AI,AI,4151
,,,Communication ,,,,
972,53808 (43.6242496),335191110,Computer Science and ,JEE(Main),AI to AI,AI,3351
,,,Engineering(Artificial ,,,,
973,53990 (43.3352641),620719110,Civil Engineering,JEE(Main),AI to AI,AI,6207
,,,,,,,
974,54204 (42.9994495),318361210,Mechanical Engineering,JEE(Main),AI to AI,AI,3183
,,,,,,,
975,54270 (42.9270180),516019110,Civil Engineering,JEE(Main),AI to AI,AI,5160
,,,,,,,
976,54352 (42.8598624),112724510,Computer Engineering,JEE(Main),AI to AI,AI,1127
977,54355 (42.8598624),314791710,Data Science,JEE(Main),AI to AI,AI,3147
,,,,,,,
978,54471 (42.6676746),632529310,Electrical Engineering,JEE(Main),AI to AI,AI,6325
,,,,,,,
979,54482 (42.6676746),530324510,Computer Engineering,JEE(Main),AI to AI,AI,5303
,,,,,,,
980,54561 (42.6269499),615519110,Civil Engineering,JEE(Main),AI to AI,AI,6155
"
",,,,,,,
981,54670 (42.5054423),110761210,Mechanical Engineering,JEE(Main),AI to AI,AI,1107
,,,,,,,
982,54753 (42.1000619),111461210,Mechanical Engineering,JEE(Main),AI to AI,AI,1114
,,,,,,,
983,54790 (42.1000619),676224210,Computer Science and ,JEE(Main),AI to AI,AI,6762
,,,Engineering,,,,
984,54806 (42.1000619),212719110,Civil Engineering,JEE(Main),AI to AI,AI,2127
985,54939 (42.0030233),628329310,Electrical Engineering,JEE(Main),AI to AI,AI,6283
986,55126 (41.8123039),626937210,Electronics and ,JEE(Main),AI to AI,AI,6269
,,,Telecommunication Engg,,,,
987,55302 (41.6656599),112524210,Computer Science and ,JEE(Main),AI to AI,AI,1125
,,,Engineering,,,,
988,55354 (41.6058709),538237210,Electronics and ,JEE(Main),AI to AI,AI,5382
,,,Telecommunication Engg,,,,
989,55489 (41.4190962),314629310,Electrical Engineering,JEE(Main),AI to AI,AI,3146
,,,,,,,
990,55519 (41.4072500),680337210,Electronics and ,JEE(Main),AI to AI,AI,6803
,,,Telecommunication Engg,,,,
991,55681 (41.2548331),614561210,Mechanical Engineering,JEE(Main),AI to AI,AI,6145
992,55753 (41.1843805),127624510,Computer Engineering,JEE(Main),AI to AI,AI,1276
,,,,,,,6
993,55755 (41.1843805),681137210,Electronics and ,JEE(Main),AI to AI,AI,6811
,,,Telecommunication Engg,,,,
994,55757 (41.1843805),251624210,Computer Science and ,JEE(Main),AI to AI,AI,2516
,,,Engineering,,,,
"
",,,,,,,
995,55786 (41.1843805),322191110,Computer Science and ,JEE(Main),AI to AI,AI,3221
,,,Engineering(Artificial ,,,,
996,55797 (41.1843805),516924510,Computer Engineering,JEE(Main),AI to AI,AI,5169
,,,,,,,
997,55809 (41.0642051),213637210,Electronics and ,JEE(Main),AI to AI,AI,2136
,,,Telecommunication Engg,,,,
998,55850 (41.0642051),621461210,Mechanical Engineering,JEE(Main),AI to AI,AI,6214
999,55922 (40.9801220),461337210,Electronics and ,JEE(Main),AI to AI,AI,4613
,,,Telecommunication Engg,,,,
"1,000",55969 (40.8736585),413324510,Computer Engineering,JEE(Main),AI to AI,AI,4133
,,,,,,,
"1,001",56002 (40.8117845),627819110,Civil Engineering,JEE(Main),AI to AI,AI,6278
"1,002",56296 (40.3713974),517926310,Artificial Intelligence (AI) ,JEE(Main),AI to AI,AI,5179
,,,and Data Science,,,,
"1,003",56518 (40.0481851),413524610,Information Technology,JEE(Main),AI to AI,AI,4135
,,,,,,,
"1,004",56686 (39.8508769),320037210,Electronics and ,JEE(Main),AI to AI,AI,3200
,,,Telecommunication Engg,,,,
"1,005",56692 (39.8437500),211284410,Electronics and Computer ,JEE(Main),AI to AI,AI,2112
,,,Engineering,,,,
"1,006",56709 (39.8437500),419692110,Artificial Intelligence and ,JEE(Main),AI to AI,AI,4196
,,,Machine Learning,,,,
"1,007",56754 (39.8117014),346737210,Electronics and ,JEE(Main),AI to AI,AI,3467
,,,Telecommunication Engg,,,,
"1,008",56797 (39.7807383),320224510,Computer Engineering,JEE(Main),AI to AI,AI,3202
"
",,,,,,,
"1,009",57400 (38.8195899),415129310,Electrical Engineering,JEE(Main),AI to AI,AI,4151
,,,,,,,
"1,010",57417 (38.8195899),413961210,Mechanical Engineering,JEE(Main),AI to AI,AI,4139
,,,,,,,
"1,011",57424 (38.8195899),518129310,Electrical Engineering,JEE(Main),AI to AI,AI,5181
,,,,,,,
"1,012",57455 (38.8195899),627561210,Mechanical Engineering,JEE(Main),AI to AI,AI,6275
,,,,,,,
"1,013",57537 (38.7002566),414537210,Electronics and ,JEE(Main),AI to AI,AI,4145
,,,Telecommunication Engg,,,,
"1,014",57614 (38.5149829),627737210,Electronics and ,JEE(Main),AI to AI,AI,6277
,,,Telecommunication Engg,,,,
"1,015",57632 (38.5149829),322424510,Computer Engineering,JEE(Main),AI to AI,AI,3224
,,,,,,,
"1,016",57687 (38.4838535),344519110,Civil Engineering,JEE(Main),AI to AI,AI,3445
,,,,,,,
"1,017",57767 (38.3712106),253329310,Electrical Engineering,JEE(Main),AI to AI,AI,2533
"1,018",58100 (38.0017725),632637210,Electronics and ,JEE(Main),AI to AI,AI,6326
,,,Telecommunication Engg,,,,
"1,019",58168 (38.0012159),541829310,Electrical Engineering,JEE(Main),AI to AI,AI,5418
"1,020",58307 (37.6511088),418824210,Computer Science and ,JEE(Main),AI to AI,AI,4188
,,,Engineering,,,,
"1,021",58421 (37.4635125),110719110,Civil Engineering,JEE(Main),AI to AI,AI,1107
,,,,,,,
"1,022",58467 (37.4325341),213384410,Electronics and Computer ,JEE(Main),AI to AI,AI,2133
,,,Engineering,,,,
"
",,,,,,,
"1,023",58576 (37.2348772),627726310,Artificial Intelligence (AI) ,JEE(Main),AI to AI,AI,6277
,,,and Data Science,,,,
"1,024",58662 (37.1146641),419291110,Computer Science and ,JEE(Main),AI to AI,AI,4192
,,,Engineering(Artificial ,,,,
"1,025",58814 (36.9843489),622261210,Mechanical Engineering,JEE(Main),AI to AI,AI,6222
,,,,,,,
"1,026",58851 (36.8705272),264199710,Artificial Intelligence,JEE(Main),AI to AI,AI,2641
"1,027",58991 (36.5164338),687824210,Computer Science and ,JEE(Main),AI to AI,AI,6878
,,,Engineering,,,,
"1,028",59068 (36.5164338),213099510,Artificial Intelligence and ,JEE(Main),AI to AI,AI,2130
,,,Data Science,,,,
"1,029",59197 (36.3009413),625061210,Mechanical Engineering,JEE(Main),AI to AI,AI,6250
"1,030",59264 (36.2533024),417219110,Civil Engineering,JEE(Main),AI to AI,AI,4172
"1,031",59430 (36.0233132),517037210,Electronics and ,JEE(Main),AI to AI,AI,5170
,,,Telecommunication Engg,,,,
"1,032",59481 (36.0060175),675724210,Computer Science and ,JEE(Main),AI to AI,AI,6757
,,,Engineering,,,,
"1,033",59792 (35.6968805),510919110,Civil Engineering,JEE(Main),AI to AI,AI,5109
,,,,,,,
"1,034",59793 (35.6968805),618561210,Mechanical Engineering,JEE(Main),AI to AI,AI,6185
"1,035",59951 (35.4809089),413319110,Civil Engineering,JEE(Main),AI to AI,AI,4133
,,,,,,,
"1,036",60017 (35.4575720),413619110,Civil Engineering,JEE(Main),AI to AI,AI,4136
,,,,,,,
"
",,,,,,,
"1,037",60090 (35.1284913),679724210,Computer Science and ,JEE(Main),AI to AI,AI,6797
,,,Engineering,,,,
"1,038",60134 (34.9408318),320861210,Mechanical Engineering,JEE(Main),MI to AI,MI,3208
"1,039",60224 (34.9356223),677061210,Mechanical Engineering,JEE(Main),AI to AI,AI,6770
"1,040",60334 (34.8795132),617760610,Production Engineering,JEE(Main),AI to AI,AI,6177
"1,041",60393 (34.8207339),618429310,Electrical Engineering,JEE(Main),AI to AI,AI,6184
,,,,,,,
"1,042",60602 (34.5661900),113024210,Computer Science and ,JEE(Main),AI to AI,AI,1130
,,,Engineering,,,,
"1,043",60685 (34.5361854),126561210,Mechanical Engineering,JEE(Main),AI to AI,AI,1265
,,,,,,,
"1,044",60692 (34.3869317),517137210,Electronics and ,JEE(Main),AI to AI,AI,5171
,,,Telecommunication Engg,,,,
